image_id,label,variety,age,image_path,age_outlier,variety_grouped,label_id,var_ADT45,var_AndraPonni,var_AtchayaPonni,var_KarnatakaPonni,var_Onthanel,var_Other,var_Ponni,var_Zonal,age_scaled,var_ADT45,var_AndraPonni,var_AtchayaPonni,var_KarnatakaPonni,var_Onthanel,var_Other,var_Ponni,var_Zonal
104809.jpg,bacterial_leaf_streak,ADT45,60,train_images/bacterial_leaf_streak/104809.jpg,False,ADT45,1,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
102910.jpg,downy_mildew,Ponni,68,train_images/downy_mildew/102910.jpg,False,Ponni,6,False,False,False,False,False,False,True,False,0.4416386457440419,False,False,False,False,False,False,True,False
107648.jpg,bacterial_panicle_blight,ADT45,70,train_images/bacterial_panicle_blight/107648.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
107853.jpg,hispa,ADT45,70,train_images/hispa/107853.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
107771.jpg,dead_heart,Ponni,80,train_images/dead_heart/107771.jpg,False,Ponni,5,False,False,False,False,False,False,True,False,1.7811636040939436,False,False,False,False,False,False,True,False
100602.jpg,normal,ADT45,50,train_images/normal/100602.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
109895.jpg,tungro,Ponni,45,train_images/tungro/109895.jpg,False,Ponni,9,False,False,False,False,False,False,True,False,-2.12578419109327,False,False,False,False,False,False,True,False
100391.jpg,hispa,AtchayaPonni,65,train_images/hispa/100391.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,0.10675740615656645,False,False,True,False,False,False,False,False
110268.jpg,dead_heart,ADT45,72,train_images/dead_heart/110268.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
110189.jpg,blast,KarnatakaPonni,75,train_images/blast/110189.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
104872.jpg,bacterial_leaf_streak,ADT45,60,train_images/bacterial_leaf_streak/104872.jpg,False,ADT45,1,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
106508.jpg,tungro,ADT45,60,train_images/tungro/106508.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
107882.jpg,hispa,AndraPonni,65,train_images/hispa/107882.jpg,False,AndraPonni,7,False,True,False,False,False,False,False,False,0.10675740615656645,False,True,False,False,False,False,False,False
104246.jpg,tungro,ADT45,60,train_images/tungro/104246.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
100175.jpg,blast,KarnatakaPonni,75,train_images/blast/100175.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
107883.jpg,downy_mildew,ADT45,60,train_images/downy_mildew/107883.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
107472.jpg,bacterial_leaf_blight,ADT45,72,train_images/bacterial_leaf_blight/107472.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
108682.jpg,hispa,ADT45,68,train_images/hispa/108682.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.4416386457440419,True,False,False,False,False,False,False,False
101906.jpg,bacterial_panicle_blight,ADT45,75,train_images/bacterial_panicle_blight/101906.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,1.2230282047814847,True,False,False,False,False,False,False,False
109996.jpg,blast,KarnatakaPonni,75,train_images/blast/109996.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
101471.jpg,blast,KarnatakaPonni,75,train_images/blast/101471.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
103055.jpg,normal,ADT45,70,train_images/normal/103055.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102607.jpg,bacterial_panicle_blight,ADT45,67,train_images/bacterial_panicle_blight/102607.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,0.33001156588155006,True,False,False,False,False,False,False,False
107243.jpg,normal,ADT45,75,train_images/normal/107243.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,1.2230282047814847,True,False,False,False,False,False,False,False
108115.jpg,blast,ADT45,45,train_images/blast/108115.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,-2.12578419109327,True,False,False,False,False,False,False,False
106099.jpg,blast,KarnatakaPonni,75,train_images/blast/106099.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
101871.jpg,hispa,AtchayaPonni,65,train_images/hispa/101871.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,0.10675740615656645,False,False,True,False,False,False,False,False
103314.jpg,blast,Ponni,47,train_images/blast/103314.jpg,False,Ponni,3,False,False,False,False,False,False,True,False,-1.9025300313682862,False,False,False,False,False,False,True,False
108853.jpg,hispa,AtchayaPonni,65,train_images/hispa/108853.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,0.10675740615656645,False,False,True,False,False,False,False,False
100305.jpg,dead_heart,Onthanel,50,train_images/dead_heart/100305.jpg,False,Onthanel,5,False,False,False,False,True,False,False,False,-1.5676487917808108,False,False,False,False,True,False,False,False
110295.jpg,bacterial_panicle_blight,ADT45,70,train_images/bacterial_panicle_blight/110295.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103864.jpg,dead_heart,ADT45,70,train_images/dead_heart/103864.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
101139.jpg,bacterial_panicle_blight,ADT45,70,train_images/bacterial_panicle_blight/101139.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
106384.jpg,blast,ADT45,70,train_images/blast/106384.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102211.jpg,hispa,AtchayaPonni,57,train_images/hispa/102211.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,-0.7862592327433681,False,False,True,False,False,False,False,False
109588.jpg,bacterial_leaf_blight,ADT45,55,train_images/bacterial_leaf_blight/109588.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,-1.0095133924683517,True,False,False,False,False,False,False,False
109170.jpg,blast,Zonal,70,train_images/blast/109170.jpg,False,Zonal,3,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
100472.jpg,blast,ADT45,70,train_images/blast/100472.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
107057.jpg,normal,ADT45,60,train_images/normal/107057.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
101004.jpg,bacterial_leaf_blight,ADT45,60,train_images/bacterial_leaf_blight/101004.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
106477.jpg,bacterial_panicle_blight,ADT45,70,train_images/bacterial_panicle_blight/106477.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
109572.jpg,blast,AndraPonni,45,train_images/blast/109572.jpg,False,AndraPonni,3,False,True,False,False,False,False,False,False,-2.12578419109327,False,True,False,False,False,False,False,False
102873.jpg,normal,Ponni,60,train_images/normal/102873.jpg,False,Ponni,8,False,False,False,False,False,False,True,False,-0.4513779931558926,False,False,False,False,False,False,True,False
103511.jpg,tungro,ADT45,72,train_images/tungro/103511.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
108837.jpg,normal,ADT45,60,train_images/normal/108837.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
104530.jpg,bacterial_leaf_streak,Zonal,70,train_images/bacterial_leaf_streak/104530.jpg,False,Zonal,1,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
108559.jpg,dead_heart,ADT45,72,train_images/dead_heart/108559.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
109460.jpg,bacterial_leaf_blight,ADT45,72,train_images/bacterial_leaf_blight/109460.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
109497.jpg,tungro,ADT45,45,train_images/tungro/109497.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-2.12578419109327,True,False,False,False,False,False,False,False
103411.jpg,hispa,ADT45,60,train_images/hispa/103411.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
102889.jpg,hispa,AndraPonni,65,train_images/hispa/102889.jpg,False,AndraPonni,7,False,True,False,False,False,False,False,False,0.10675740615656645,False,True,False,False,False,False,False,False
103759.jpg,normal,ADT45,80,train_images/normal/103759.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,1.7811636040939436,True,False,False,False,False,False,False,False
106299.jpg,normal,ADT45,70,train_images/normal/106299.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
101370.jpg,downy_mildew,ADT45,70,train_images/downy_mildew/101370.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
104225.jpg,blast,ADT45,60,train_images/blast/104225.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
109203.jpg,dead_heart,KarnatakaPonni,75,train_images/dead_heart/109203.jpg,False,KarnatakaPonni,5,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
109139.jpg,normal,ADT45,60,train_images/normal/109139.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
109007.jpg,dead_heart,ADT45,70,train_images/dead_heart/109007.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
101723.jpg,hispa,ADT45,70,train_images/hispa/101723.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
104918.jpg,hispa,AtchayaPonni,57,train_images/hispa/104918.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,-0.7862592327433681,False,False,True,False,False,False,False,False
110101.jpg,blast,KarnatakaPonni,50,train_images/blast/110101.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,-1.5676487917808108,False,False,False,True,False,False,False,False
107856.jpg,normal,Ponni,60,train_images/normal/107856.jpg,False,Ponni,8,False,False,False,False,False,False,True,False,-0.4513779931558926,False,False,False,False,False,False,True,False
107427.jpg,dead_heart,KarnatakaPonni,75,train_images/dead_heart/107427.jpg,False,KarnatakaPonni,5,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
102865.jpg,bacterial_leaf_streak,KarnatakaPonni,70,train_images/bacterial_leaf_streak/102865.jpg,False,KarnatakaPonni,1,False,False,False,True,False,False,False,False,0.6648928054690255,False,False,False,True,False,False,False,False
107930.jpg,tungro,ADT45,70,train_images/tungro/107930.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
105699.jpg,dead_heart,AndraPonni,65,train_images/dead_heart/105699.jpg,False,AndraPonni,5,False,True,False,False,False,False,False,False,0.10675740615656645,False,True,False,False,False,False,False,False
101024.jpg,downy_mildew,AtchayaPonni,45,train_images/downy_mildew/101024.jpg,False,AtchayaPonni,6,False,False,True,False,False,False,False,False,-2.12578419109327,False,False,True,False,False,False,False,False
101318.jpg,brown_spot,ADT45,45,train_images/brown_spot/101318.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,-2.12578419109327,True,False,False,False,False,False,False,False
101663.jpg,downy_mildew,ADT45,68,train_images/downy_mildew/101663.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,0.4416386457440419,True,False,False,False,False,False,False,False
105123.jpg,blast,AtchayaPonni,50,train_images/blast/105123.jpg,False,AtchayaPonni,3,False,False,True,False,False,False,False,False,-1.5676487917808108,False,False,True,False,False,False,False,False
104650.jpg,blast,ADT45,70,train_images/blast/104650.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
101620.jpg,hispa,Zonal,70,train_images/hispa/101620.jpg,False,Zonal,7,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
105321.jpg,blast,ADT45,45,train_images/blast/105321.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,-2.12578419109327,True,False,False,False,False,False,False,False
106874.jpg,downy_mildew,ADT45,60,train_images/downy_mildew/106874.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
108351.jpg,normal,ADT45,70,train_images/normal/108351.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
107652.jpg,normal,ADT45,70,train_images/normal/107652.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
107005.jpg,brown_spot,ADT45,55,train_images/brown_spot/107005.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,-1.0095133924683517,True,False,False,False,False,False,False,False
102459.jpg,brown_spot,KarnatakaPonni,75,train_images/brown_spot/102459.jpg,False,KarnatakaPonni,4,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
108337.jpg,normal,ADT45,70,train_images/normal/108337.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103810.jpg,blast,ADT45,70,train_images/blast/103810.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
106958.jpg,hispa,AtchayaPonni,57,train_images/hispa/106958.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,-0.7862592327433681,False,False,True,False,False,False,False,False
107834.jpg,hispa,ADT45,45,train_images/hispa/107834.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,-2.12578419109327,True,False,False,False,False,False,False,False
109155.jpg,normal,ADT45,60,train_images/normal/109155.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
109825.jpg,dead_heart,ADT45,65,train_images/dead_heart/109825.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.10675740615656645,True,False,False,False,False,False,False,False
106023.jpg,blast,AndraPonni,45,train_images/blast/106023.jpg,False,AndraPonni,3,False,True,False,False,False,False,False,False,-2.12578419109327,False,True,False,False,False,False,False,False
108880.jpg,hispa,AndraPonni,65,train_images/hispa/108880.jpg,False,AndraPonni,7,False,True,False,False,False,False,False,False,0.10675740615656645,False,True,False,False,False,False,False,False
103737.jpg,dead_heart,Onthanel,50,train_images/dead_heart/103737.jpg,False,Onthanel,5,False,False,False,False,True,False,False,False,-1.5676487917808108,False,False,False,False,True,False,False,False
100216.jpg,normal,ADT45,70,train_images/normal/100216.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
109912.jpg,normal,ADT45,50,train_images/normal/109912.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
107497.jpg,normal,ADT45,60,train_images/normal/107497.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
100030.jpg,dead_heart,ADT45,67,train_images/dead_heart/100030.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.33001156588155006,True,False,False,False,False,False,False,False
106975.jpg,dead_heart,IR20,70,train_images/dead_heart/106975.jpg,False,Other,5,False,False,False,False,False,True,False,False,0.6648928054690255,False,False,False,False,False,True,False,False
105068.jpg,blast,ADT45,70,train_images/blast/105068.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
108308.jpg,hispa,ADT45,57,train_images/hispa/108308.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,-0.7862592327433681,True,False,False,False,False,False,False,False
110392.jpg,bacterial_leaf_blight,ADT45,55,train_images/bacterial_leaf_blight/110392.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,-1.0095133924683517,True,False,False,False,False,False,False,False
102818.jpg,hispa,ADT45,70,train_images/hispa/102818.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
109948.jpg,blast,KarnatakaPonni,75,train_images/blast/109948.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
100340.jpg,hispa,AtchayaPonni,65,train_images/hispa/100340.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,0.10675740615656645,False,False,True,False,False,False,False,False
108224.jpg,hispa,Ponni,55,train_images/hispa/108224.jpg,False,Ponni,7,False,False,False,False,False,False,True,False,-1.0095133924683517,False,False,False,False,False,False,True,False
102543.jpg,normal,Ponni,60,train_images/normal/102543.jpg,False,Ponni,8,False,False,False,False,False,False,True,False,-0.4513779931558926,False,False,False,False,False,False,True,False
109384.jpg,tungro,ADT45,70,train_images/tungro/109384.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
101284.jpg,downy_mildew,ADT45,60,train_images/downy_mildew/101284.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
103807.jpg,hispa,ADT45,68,train_images/hispa/103807.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.4416386457440419,True,False,False,False,False,False,False,False
106924.jpg,dead_heart,ADT45,67,train_images/dead_heart/106924.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.33001156588155006,True,False,False,False,False,False,False,False
107055.jpg,downy_mildew,ADT45,70,train_images/downy_mildew/107055.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103834.jpg,normal,ADT45,67,train_images/normal/103834.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.33001156588155006,True,False,False,False,False,False,False,False
107616.jpg,brown_spot,ADT45,72,train_images/brown_spot/107616.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
104848.jpg,normal,ADT45,70,train_images/normal/104848.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103709.jpg,dead_heart,ADT45,80,train_images/dead_heart/103709.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,1.7811636040939436,True,False,False,False,False,False,False,False
103060.jpg,bacterial_leaf_streak,KarnatakaPonni,50,train_images/bacterial_leaf_streak/103060.jpg,False,KarnatakaPonni,1,False,False,False,True,False,False,False,False,-1.5676487917808108,False,False,False,True,False,False,False,False
108998.jpg,brown_spot,ADT45,72,train_images/brown_spot/108998.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
104649.jpg,dead_heart,ADT45,70,train_images/dead_heart/104649.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102656.jpg,hispa,ADT45,68,train_images/hispa/102656.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.4416386457440419,True,False,False,False,False,False,False,False
100372.jpg,hispa,Onthanel,70,train_images/hispa/100372.jpg,False,Onthanel,7,False,False,False,False,True,False,False,False,0.6648928054690255,False,False,False,False,True,False,False,False
101220.jpg,blast,ADT45,50,train_images/blast/101220.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
103292.jpg,normal,ADT45,60,train_images/normal/103292.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
109302.jpg,blast,AndraPonni,45,train_images/blast/109302.jpg,False,AndraPonni,3,False,True,False,False,False,False,False,False,-2.12578419109327,False,True,False,False,False,False,False,False
109193.jpg,blast,KarnatakaPonni,75,train_images/blast/109193.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
106348.jpg,hispa,AndraPonni,65,train_images/hispa/106348.jpg,False,AndraPonni,7,False,True,False,False,False,False,False,False,0.10675740615656645,False,True,False,False,False,False,False,False
100402.jpg,bacterial_panicle_blight,ADT45,77,train_images/bacterial_panicle_blight/100402.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,1.4462823645064682,True,False,False,False,False,False,False,False
100730.jpg,brown_spot,ADT45,70,train_images/brown_spot/100730.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
101398.jpg,normal,ADT45,70,train_images/normal/101398.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
100485.jpg,bacterial_leaf_streak,Zonal,70,train_images/bacterial_leaf_streak/100485.jpg,False,Zonal,1,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
104032.jpg,bacterial_leaf_streak,Zonal,70,train_images/bacterial_leaf_streak/104032.jpg,False,Zonal,1,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
104286.jpg,normal,ADT45,72,train_images/normal/104286.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
100304.jpg,hispa,ADT45,70,train_images/hispa/100304.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
100438.jpg,blast,KarnatakaPonni,75,train_images/blast/100438.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
110107.jpg,dead_heart,ADT45,80,train_images/dead_heart/110107.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,1.7811636040939436,True,False,False,False,False,False,False,False
105680.jpg,tungro,ADT45,60,train_images/tungro/105680.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
106650.jpg,tungro,ADT45,60,train_images/tungro/106650.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
107202.jpg,brown_spot,ADT45,50,train_images/brown_spot/107202.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
101157.jpg,dead_heart,ADT45,70,train_images/dead_heart/101157.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102857.jpg,brown_spot,ADT45,70,train_images/brown_spot/102857.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
101722.jpg,brown_spot,ADT45,70,train_images/brown_spot/101722.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
105359.jpg,dead_heart,KarnatakaPonni,75,train_images/dead_heart/105359.jpg,False,KarnatakaPonni,5,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
105295.jpg,hispa,ADT45,50,train_images/hispa/105295.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
101128.jpg,dead_heart,Ponni,80,train_images/dead_heart/101128.jpg,False,Ponni,5,False,False,False,False,False,False,True,False,1.7811636040939436,False,False,False,False,False,False,True,False
100971.jpg,brown_spot,ADT45,70,train_images/brown_spot/100971.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
108029.jpg,blast,KarnatakaPonni,75,train_images/blast/108029.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
103806.jpg,blast,ADT45,70,train_images/blast/103806.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
101521.jpg,blast,KarnatakaPonni,50,train_images/blast/101521.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,-1.5676487917808108,False,False,False,True,False,False,False,False
103409.jpg,tungro,ADT45,60,train_images/tungro/103409.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
104961.jpg,normal,Ponni,60,train_images/normal/104961.jpg,False,Ponni,8,False,False,False,False,False,False,True,False,-0.4513779931558926,False,False,False,False,False,False,True,False
107572.jpg,normal,ADT45,60,train_images/normal/107572.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
104962.jpg,brown_spot,ADT45,70,train_images/brown_spot/104962.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
104510.jpg,bacterial_leaf_streak,ADT45,77,train_images/bacterial_leaf_streak/104510.jpg,False,ADT45,1,True,False,False,False,False,False,False,False,1.4462823645064682,True,False,False,False,False,False,False,False
102479.jpg,hispa,ADT45,70,train_images/hispa/102479.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103008.jpg,downy_mildew,ADT45,70,train_images/downy_mildew/103008.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
106039.jpg,blast,KarnatakaPonni,75,train_images/blast/106039.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
107961.jpg,hispa,ADT45,68,train_images/hispa/107961.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.4416386457440419,True,False,False,False,False,False,False,False
101884.jpg,bacterial_leaf_streak,Zonal,70,train_images/bacterial_leaf_streak/101884.jpg,False,Zonal,1,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
104710.jpg,tungro,ADT45,60,train_images/tungro/104710.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
101480.jpg,dead_heart,RR,70,train_images/dead_heart/101480.jpg,False,Other,5,False,False,False,False,False,True,False,False,0.6648928054690255,False,False,False,False,False,True,False,False
102434.jpg,normal,ADT45,65,train_images/normal/102434.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.10675740615656645,True,False,False,False,False,False,False,False
104107.jpg,normal,ADT45,70,train_images/normal/104107.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
104722.jpg,normal,ADT45,60,train_images/normal/104722.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
102753.jpg,downy_mildew,KarnatakaPonni,50,train_images/downy_mildew/102753.jpg,False,KarnatakaPonni,6,False,False,False,True,False,False,False,False,-1.5676487917808108,False,False,False,True,False,False,False,False
